284444	313600	1
246031	311408	1
189144	310082	1
252602	309572	1
242289	308616	1
210429	307014	1
293890	305396	1
266189	305116	1
238549	304590	1
271853	304402	1
194349	304220	1
277790	303812	1
189781	303262	1
144885	302098	1
238620	302040	1
208740	301820	1
204530	301788	1
212321	293196	1
282040	293066	1
254261	278912	1
204032	277148	1
134455	268724	1
128153	264690	1
128813	264690	1
131606	264690	1
131707	264690	1
132351	264690	1
132357	264690	1
134879	264690	1
134940	264690	1
134956	264690	1
135447	264690	1
136230	264690	1
138772	264690	1
138779	264690	1
138783	264690	1
139103	264690	1
139294	264690	1
139370	264690	1
139686	264690	1
139690	264690	1
139788	264690	1
139939	264690	1
141198	264690	1
141885	264690	1
142971	264690	1
143205	264690	1
144458	264690	1
144602	264690	1
145821	264690	1
146082	264690	1
146166	264690	1
146189	264690	1
146192	264690	1
146211	264690	1
146317	264690	1
146350	264690	1
146367	264690	1
146403	264690	1
146681	264690	1
146764	264690	1
147342	264690	1
149574	264690	1
150101	264690	1
150267	264690	1
150541	264690	1
150568	264690	1
150876	264690	1
151202	264690	1
151284	264690	1
151824	264690	1
151984	264690	1
152012	264690	1
152836	264690	1
153079	264690	1
154852	264690	1
154888	264690	1
155076	264690	1
155718	264690	1
156197	264690	1
156288	264690	1
156393	264690	1
156798	264690	1
158724	264690	1
159130	264690	1
159219	264690	1
159236	264690	1
159853	264690	1
159941	264690	1
160178	264690	1
160326	264690	1
160675	264690	1
161189	264690	1
161684	264690	1
161777	264690	1
161904	264690	1
161929	264690	1
162258	264690	1
162295	264690	1
162352	264690	1
162477	264690	1
162659	264690	1
162745	264690	1
162832	264690	1
163424	264690	1
164225	264690	1
164600	264690	1
165525	264690	1
165584	264690	1
166280	264690	1
166693	264690	1
166729	264690	1
166929	264690	1
167139	264690	1
167225	264690	1
167275	264690	1
167277	264690	1
167280	264690	1
167288	264690	2
167289	264690	2
167290	264690	1
167293	264690	1
167294	264690	2
167295	264690	1
167296	264690	1
167297	264690	2
167298	264690	3
167299	264690	1
167304	264690	1
167306	264690	1
167454	264690	1
167998	264690	1
169835	264690	1
169840	264690	1
171322	264690	1
172187	264690	1
173896	264690	1
174463	264690	1
175004	264690	1
175378	264690	1
175980	264690	1
175988	264690	2
176018	264690	1
176031	264690	1
176039	264690	1
176066	264690	1
176072	264690	2
176075	264690	1
176078	264690	1
176087	264690	1
176095	264690	1
176102	264690	2
176104	264690	1
176105	264690	3
176107	264690	1
176108	264690	3
176109	264690	2
176112	264690	1
176113	264690	1
176114	264690	1
176115	264690	1
176118	264690	2
176119	264690	1
176121	264690	1
176125	264690	1
176126	264690	1
176127	264690	2
176129	264690	1
176189	264690	1
176442	264690	1
176460	264690	1
176470	264690	1
176474	264690	1
176476	264690	1
176484	264690	1
176486	264690	1
176529	264690	1
176549	264690	1
176705	264690	1
176782	264690	1
176839	264690	1
177666	264690	1
178508	264690	1
178879	264690	1
178965	264690	1
179454	264690	1
179498	264690	1
179533	264690	1
179612	264690	1
179920	264690	1
179927	264690	1
180217	264690	1
180645	264690	1
180936	264690	1
182454	264690	1
183933	264690	1
184225	264690	1
184424	264690	1
184429	264690	1
185423	264690	1
185457	264690	1
185530	264690	1
185545	264690	1
185551	264690	1
185558	264690	1
185563	264690	1
185566	264690	1
185868	264690	1
185872	264690	1
185874	264690	1
186104	264690	1
186394	264690	1
186561	264690	1
186586	264690	1
187669	264690	1
187730	264690	1
187886	264690	1
188274	264690	1
188288	264690	1
188314	264690	1
188322	264690	2
188326	264690	1
188642	264690	1
188696	264690	1
188775	264690	1
188789	264690	1
188796	264690	1
188818	264690	1
189024	264690	1
189926	264690	1
190295	264690	1
190567	264690	1
190579	264690	1
190648	264690	1
190783	264690	1
190869	264690	1
191081	264690	1
191489	264690	1
191666	264690	1
192131	264690	1
192628	264690	1
192779	264690	1
193515	264690	1
194079	264690	1
194141	264690	1
194501	264690	1
195416	264690	1
195659	264690	1
197618	264690	1
198229	264690	1
198763	264690	1
198787	264690	1
198954	264690	1
198958	264690	1
198971	264690	1
198983	264690	1
198984	264690	1
198986	264690	1
198989	264690	1
198990	264690	1
198997	264690	1
199042	264690	1
199550	264690	1
199664	264690	1
199713	264690	1
199738	264690	1
199843	264690	1
199859	264690	1
199860	264690	1
199866	264690	1
199867	264690	2
199869	264690	1
199972	264690	1
199995	264690	1
200002	264690	1
200102	264690	1
200184	264690	1
200350	264690	1
200880	264690	1
200915	264690	1
200941	264690	1
200942	264690	1
201612	264690	1
201692	264690	1
202691	264690	1
202802	264690	1
203615	264690	1
203622	264690	1
203772	264690	1
203777	264690	1
203860	264690	1
203892	264690	1
204016	264690	1
204081	264690	1
204526	264690	1
204545	264690	1
204735	264690	1
204765	264690	1
204774	264690	1
204945	264690	1
205209	264690	1
205289	264690	1
205311	264690	1
205724	264690	1
205728	264690	1
206109	264690	1
206414	264690	1
206611	264690	1
206661	264690	1
206879	264690	1
206913	264690	1
207111	264690	1
207464	264690	1
207566	264690	1
207871	264690	1
208179	264690	1
209548	264690	1
210099	264690	1
210472	264690	1
210558	264690	1
210711	264690	1
210752	264690	1
210834	264690	1
210897	264690	1
211555	264690	1
211903	264690	1
212085	264690	1
212161	264690	1
212167	264690	1
212466	264690	1
212526	264690	1
212540	264690	1
212561	264690	1
212688	264690	1
212719	264690	1
212840	264690	1
212849	264690	1
212897	264690	1
212968	264690	1
213057	264690	1
213084	264690	1
213257	264690	1
213342	264690	1
213586	264690	1
213638	264690	1
213667	264690	1
213859	264690	1
214255	264690	1
214258	264690	1
214478	264690	1
214578	264690	1
215174	264690	1
215433	264690	1
215537	264690	1
215564	264690	1
215570	264690	1
215590	264690	1
215656	264690	1
215674	264690	1
215677	264690	1
215696	264690	1
215740	264690	1
215800	264690	1
215864	264690	1
215892	264690	1
215905	264690	1
215920	264690	1
215953	264690	1
217196	264690	1
217638	264690	1
217643	264690	1
217680	264690	1
218100	264690	1
218576	264690	1
218613	264690	2
218765	264690	1
218816	264690	1
218881	264690	1
218941	264690	1
219025	264690	1
219114	264690	1
219215	264690	1
219293	264690	1
219308	264690	1
219310	264690	1
219314	264690	1
219315	264690	1
219355	264690	1
219536	264690	1
219600	264690	1
219849	264690	1
219850	264690	1
219863	264690	1
219866	264690	1
219867	264690	1
219875	264690	1
219881	264690	1
219885	264690	1
219939	264690	1
220050	264690	1
220061	264690	1
220177	264690	1
220255	264690	1
220715	264690	1
221036	264690	1
221407	264690	1
222924	264690	1
222925	264690	1
223141	264690	1
224360	264690	1
224372	264690	2
224375	264690	1
224412	264690	1
224416	264690	1
224437	264690	1
224442	264690	1
224447	264690	1
224471	264690	1
224492	264690	1
224508	264690	1
224530	264690	1
224537	264690	1
224539	264690	1
224556	264690	1
224575	264690	1
224662	264690	1
224707	264690	1
224969	264690	1
225234	264690	1
225308	264690	1
225357	264690	1
225484	264690	1
225597	264690	1
225635	264690	1
225692	264690	1
226065	264690	1
226167	264690	1
226998	264690	1
227053	264690	1
228126	264690	1
228344	264690	1
228591	264690	1
228634	264690	1
228703	264690	1
228757	264690	1
228770	264690	1
228798	264690	1
228810	264690	1
228837	264690	1
228892	264690	1
228916	264690	1
228919	264690	1
228968	264690	1
229069	264690	1
229121	264690	1
229228	264690	1
229252	264690	1
229594	264690	1
229601	264690	1
229712	264690	1
229789	264690	1
229811	264690	1
229823	264690	1
229836	264690	1
229852	264690	1
229866	264690	1
229873	264690	1
230260	264690	1
230519	264690	1
230594	264690	1
230705	264690	1
230726	264690	1
230772	264690	1
230825	264690	1
230835	264690	1
230847	264690	1
230850	264690	1
230856	264690	1
230881	264690	1
230899	264690	1
230909	264690	1
230972	264690	1
230976	264690	1
230996	264690	1
231001	264690	1
231424	264690	1
231433	264690	1
231860	264690	1
231861	264690	1
231885	264690	1
231895	264690	1
231929	264690	1
231986	264690	1
232133	264690	1
232186	264690	1
232360	264690	1
232542	264690	1
232546	264690	1
232585	264690	1
232601	264690	1
232678	264690	1
